,support,itemsets
207,0.17073170731707318,"frozenset({'NYX Professional Makeup Liquid Suede Cream Lipstick', 'Lakme Enrich Satin Lipstick'})"
208,0.17073170731707318,"frozenset({'NYX Professional Makeup Liquid Suede Cream Lipstick', 'Lakme Kajal - Black'})"
209,0.17073170731707318,"frozenset({'Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01', 'Lakme Kajal - Black'})"
210,0.24390243902439024,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme Kajal - Black'})"
211,0.1951219512195122,"frozenset({'NYX Professional Makeup Liquid Suede Cream Lipstick', 'Maybelline New York Fashion Brow Duo Shaper'})"
212,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'NYX Professional Makeup Born To Glow Liquid Illuminator'})"
213,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01'})"
214,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Nykaa Matte to Last! Metallic Liquid Lipstick and Eyeshadow'})"
215,0.21951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
216,0.1951219512195122,"frozenset({'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
217,0.17073170731707318,"frozenset({'Herbal Essences Aloe & Bamboo Shampoo + Conditioner For Soft Smooth Hair, No Sulphates & Paraben', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants'})"
218,0.17073170731707318,"frozenset({'Herbal Essences Bio:Renew Hydrate Coconut Milk Conditioner', 'Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants', 'Herbal Essences Strawberry & Mint Shampoo - For Cleansing & Volume - Paraben Free'})"
219,0.17073170731707318,"frozenset({'Herbal Essences Coconut Milk Shampoo & Conditioner For Hydration & Softness - No Parabens, No Colourants', 'Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants', 'Herbal Essences Strawberry Shampoo & Conditioner For Volume - No Parabens, No Colourants'})"
220,0.1951219512195122,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
221,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
222,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Creme Blush'})"
223,0.17073170731707318,"frozenset({'Kay Beauty Colour Correcting Primer', 'Kay Beauty Creme Blush', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
224,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
225,0.21951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Hd Liquid Concealer'})"
226,0.1951219512195122,"frozenset({'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
227,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
228,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
229,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Colour Correcting Primer', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
230,0.21951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
231,0.21951219512195122,"frozenset({'Kay Beauty Colour Correcting Primer', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
232,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Hd Liquid Concealer'})"
233,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Hd Liquid Concealer'})"
234,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Illuminating Highlighter'})"
235,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Illuminating Highlighter'})"
236,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
237,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
238,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
239,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
240,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
241,0.1951219512195122,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette'})"
242,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
243,0.1951219512195122,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
244,0.1951219512195122,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Eyeshadow Palette', 'Lakme Kajal - Black'})"
245,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette'})"
246,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
247,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter'})"
248,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Illuminating Highlighter'})"
249,0.1951219512195122,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Illuminating Highlighter', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
250,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Matte Compact', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
251,0.21951219512195122,"frozenset({'Kay Beauty Colour Corrector Stick', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
252,0.1951219512195122,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Creme Blush', 'Kay Beauty Eyeshadow Palette'})"
253,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer'})"
254,0.21951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Kay Beauty Eyeshadow Palette'})"
255,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Creme Blush', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
256,0.17073170731707318,"frozenset({'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Creme Blush', 'Kay Beauty Eyeshadow Palette'})"
257,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Creme Blush', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
258,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer'})"
259,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Kay Beauty Gel Eye Pencil'})"
260,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Creme Blush', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
261,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer'})"
262,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
263,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', ""L'Oreal Paris Infallible Pro-Spray & Set Makeup Extender""})"
264,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', ""L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick"", 'Kay Beauty Creme Blush'})"
265,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Lakme 9to5 Primer + Matte Liquid Lip Color'})"
266,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
267,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Lakme Kajal - Black'})"
268,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
269,0.1951219512195122,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
270,0.1951219512195122,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette'})"
271,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
272,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Lakme 9to5 Primer + Matte Liquid Lip Color'})"
273,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo'})"
274,0.17073170731707318,"frozenset({'Kay Beauty HD Translucent Loose Powder - White', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
275,0.2682926829268293,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
276,0.2682926829268293,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
277,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
278,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Hd Liquid Concealer'})"
279,0.21951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer'})"
280,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Hd Liquid Concealer'})"
281,0.21951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
282,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Kay Beauty Hd Liquid Concealer'})"
283,0.21951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
284,0.24390243902439024,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
285,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter'})"
286,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Illuminating Highlighter'})"
287,0.21951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
288,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
289,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Drama Long Stay Lipstick'})"
290,0.24390243902439024,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
291,0.17073170731707318,"frozenset({'Lakme 9 To 5 Matte Moist Mattifying Moisturiser', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette'})"
292,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Eyeshadow Palette'})"
293,0.2682926829268293,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
294,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Eyeshadow Palette'})"
295,0.24390243902439024,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Lakme Kajal - Black'})"
296,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01', 'Kay Beauty Eyeshadow Palette'})"
297,0.2926829268292683,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette'})"
298,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo'})"
299,0.21951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
300,0.21951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
301,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Eyeshadow Palette'})"
302,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Plush Matte Lip Crayon', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
303,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Lakme Kajal - Black'})"
304,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
305,0.24390243902439024,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
306,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
307,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Eyeshadow Palette'})"
308,0.17073170731707318,"frozenset({'Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01', 'Kay Beauty Eyeshadow Palette', 'Lakme Kajal - Black'})"
309,0.21951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Lakme Kajal - Black'})"
310,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
311,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
312,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer'})"
313,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Hd Liquid Concealer'})"
314,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Kay Beauty Hd Liquid Concealer'})"
315,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
316,0.17073170731707318,"frozenset({'Kay Beauty HD Translucent Loose Powder - White', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
317,0.24390243902439024,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
318,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter'})"
319,0.1951219512195122,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
320,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
321,0.1951219512195122,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
322,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
323,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer'})"
324,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Hd Liquid Concealer'})"
325,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer'})"
326,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
327,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
328,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Hd Liquid Concealer'})"
329,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer'})"
330,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter'})"
331,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Illuminating Highlighter'})"
332,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact', 'Kay Beauty Illuminating Highlighter'})"
333,0.1951219512195122,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter'})"
334,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Illuminating Highlighter'})"
335,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Illuminating Highlighter', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
336,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Illuminating Highlighter', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
337,0.21951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
338,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Kajal - Black'})"
339,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Lakme Absolute Plush Matte Lip Crayon', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
340,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
341,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact', 'Lakme Kajal - Black'})"
342,0.17073170731707318,"frozenset({'Lakme Absolute Plush Matte Lip Crayon', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
343,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
344,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
345,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme Absolute Plush Matte Lip Crayon', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
346,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
347,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
348,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
349,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
350,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
351,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette'})"
352,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
353,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
354,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
355,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
356,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
